,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
1756,1996,43,1274,12.0,Mets,N,John Mattson (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Tacoma Community College ,Tacoma,WA
1757,1996,44,1300,11.0,Mets,Y,Tim Corcoran (minors),RHP,1.1,4.0,4.0,0.0,0.0,0.0,40.0,5.0,9.0,4.97,1.53,0.0,HS,Jackson HS ,Slaughter,LA
1758,1996,45,1326,11.0,Mets,N,Pat Gorman (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JC,Rockland Community College ,Suffern,NY
1759,1996,46,1351,11.0,Mets,Y,Tony Payne (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Rutherford HS ,Panama City,FL
1760,1996,47,1375,10.0,Mets,N,Brian Holden (minors),LHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Palm Beach Lakes HS ,West Palm Beach,FL
1761,1996,48,1399,10.0,Mets,Y,B.J. Huff (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Alabama at Birmingham ,Birmingham,AL
1762,1996,49,1422,10.0,Mets,N,Jason Gronert (minors),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Lyman HS ,Longwood,FL
1763,1996,50,1445,10.0,Mets,N,Michael Fierro (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Merritt Island HS ,Merritt Island,FL
1764,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Wichita State University ,Wichita,KS
1765,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Wichita State University ,Wichita,KS
1766,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Florida State University ,Tallahassee,FL
1767,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Florida State University ,Tallahassee,FL
1768,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Wichita State University ,Wichita,KS
1769,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Wichita State University ,Wichita,KS
1770,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Florida State University ,Tallahassee,FL
1771,1996,51,1466,8.0,Mets,Y,Mike Davis (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,Florida State University ,Tallahassee,FL
1772,1996,52,1486,7.0,Mets,N,Aaron Abram (minors),OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HS,Valley HS ,West Des Moines,IA
1773,1996,53,1504,6.0,Mets,Y,Matt Splawn (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,University of Texas at Austin ,Austin,TX
1774,1996,54,1520,5.0,Mets,N,Ryan O'Toole (minors),RHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4Yr,"University of California, Los Angeles ",Los Angeles,CA
